id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
hs114,Movie,Remo Williams: The Adventure Begins,,,,2021-10-01,1985,PG-13,121,min,"Action, Adventure",a new york city cop is recruited by a super-secret quasi-governmental agency to avenge society's wrongs by being trainded by a korean sinanju master.,12
hs115,Movie,Resident Evil: Retribution,,,,2021-10-01,2012,R,96,min,"Action, Adventure, Horror",alice fights alongside a resistance movement to regain her freedom from an umbrella corporation testing facility.,81
hs116,Movie,Rushmore,,,,2021-10-01,1998,R,93,min,"Comedy, Teen",an overachieving prep-school youth wages war for the affections of a pretty teacher in this wes anderson comedy.,94
hs117,Movie,SCB: Calzaghe vs. Lacy,,,,2021-10-01,2006,G,,,Sports,super middleweight joe calzaghe vs. jeff lacy. classic fight.,46
hs118,Movie,Signs,,,,2021-10-01,2002,PG-13,107,min,"Horror, Science Fiction, Thriller",unexplained crop circles foreshadow frightening events for a farmer (mel gibson) and his family.,15
hs119,Movie,Sleepless in Seattle,,,,2021-10-01,1993,PG,105,min,"Comedy, Romance",a man's son calls into a radio show to find his widowed father a new wife.,90
hs120,Movie,Snatch,,,,2021-10-01,2000,R,103,min,"Action, Adventure, Comedy","unscrupulous boxing promoters, violent bookmakers, a russian gangster, incompetent amateur robbers, and supposedly jewish jewelers fight to track down a priceless stolen diamond in this crime comedy.",66
hs121,Movie,Species,,,,2021-10-01,1995,R,109,min,"Horror, Science Fiction, Thriller",a gorgeous human/alien mutant escapes and goes on a bloody rampage of mating and murder in this gripping sci-fi thriller.,38
hs122,Movie,Species II,,,,2021-10-01,1998,R,93,min,"Action, Adventure, Horror",an astronaut returns from mars carrying deadly alien dna that spawns bloodthirsty mutants in this scary sequel.,28
hs123,Movie,Species III,,,,2021-10-01,2004,R,112,min,"Action, Adventure, Drama","in the ongoing fight for supremacy between mankind and the human-alien hybrids, a fatal hybrid weakness has given humans the advantage.",81
hs124,Movie,Species: The Awakening,,,,2021-10-01,2007,TV-MA,98,min,"Science Fiction, Thriller",a college professor discovers she's actually a human/alien hybrid whose monstrous side begins to emerge in this fourth 'species' film.,8
hs125,Movie,Star Trek II: The Wrath of Khan,,,United States,2021-10-01,1982,PG,113,min,"Action, Adventure, Classics","admiral james t. kirk is still in charge of a space fleet, but from behind a desk. dr. mccoy and mr. spock convince him to take on a mission which sounds simple, but with the mysterious khan, things get a little tricky.",76
hs126,Movie,Star Trek III: The Search for Spock,,,United States,2021-10-01,1984,PG,105,min,"Action, Adventure, Family","admiral kirk's defeat of khan and the creation of the genesis planet are empty victories. spock is dead and mccoy is inexplicably being driven insane. then a visit from sarek, spock's father, provides a startling revelation.",20
hs127,Movie,Star Trek IV: The Voyage Home,,,,2021-10-01,1986,PG,119,min,"Action, Adventure, Family","it's the 23rd century and a mysterious power is threatening earth by evaporating the oceans and destroying the atmosphere. to save mankind, capt. kirk and the rest of the starship enterprise crew travel back in time to 1986 san francisco. in hd.",88
hs128,Movie,Star Trek V: The Final Frontier,,,United States,2021-10-01,1989,PG,106,min,"Action, Adventure, Family","in this classic movie spin off from the tv series, captain kirk and his crew must deal with spock's long-lost half-brother who hijacks the enterprise for an obsessive search for god at the center of the galaxy. stars william shatner and leonard nimoy.",66
hs129,Movie,Star Trek VI: The Undiscovered Country,,,United States,2021-10-01,1991,PG,110,min,"Action, Adventure, Family",the crews of the enterprise and the excelsior must stop a plot to prevent a peace treaty between the klingon empire and the federation.,93
hs130,Movie,Star Trek VIII: First Contact,,,,2021-10-01,1996,PG-13,111,min,"Action, Adventure, Family","led by their seductive and sadistic queen, the borg are headed to earth with a devious plan to alter history. picard's last encounter with the borg almost killed him. now, he wants vengeance. but how far will he go to get it?",25
hs131,Movie,Star Trek: Generations,,,,2021-10-01,1994,PG,118,min,"Action, Adventure, Family",capt. kirk and capt. picard team up to thwart mad dr. soran's quest for the nexus of joy.,81
hs132,Movie,Star Trek: Insurrection,,,United States,2021-10-01,1998,PG,103,min,"Action, Adventure, Family","when the crew of the enterprise learn of the federation plot against the inhabitants of a unique planet, capt. picard begins an open rebellion.",19
hs133,Movie,Star Trek: Nemesis,,,,2021-10-01,2002,PG-13,117,min,"Action, Adventure, Science Fiction",capt. jean-luc picard meets his match in a reman rebel leader who is his evil clone in this thrilling 'star trek' adventure.,89
hs134,Movie,Star Trek: The Motion Picture,,,United States,2021-10-01,1979,PG,130,min,"Action, Adventure, Family","this first star trek film reunites the u.s.s. enterprise's original crew. capt. james t. kirk now an admiral, and his crew must save humanity from an alien ship steadily approaching earth and destroying everything in its path.",91
hs135,TV Show,Station 19,,,United States,2021-10-01,2018,TV-14,5,Season,"Action, Drama","in seattle, all firefighters are also trained emts and the crew at station 19 is second to none. working in 24-hour shifts, these professionals spend so much time together that they build relationships, unlike any others.",9
hs136,Movie,Sweet Home Alabama,,,,2021-10-01,2002,TV-14,104,min,"Comedy, Romance",a fashion designer (reese witherspoon) demands a divorce from her husband (josh lucas).,45
hs137,Movie,Sweet Land,,,,2021-10-01,2005,PG,111,min,"Drama, Romance","at her husband's funeral, a woman retells her life story to her grandson going back to her arrival from germany in 1920 to a pre-arranged marriage with a norwegian farmer in rural minnesota.",9
hs138,Movie,The Extreme Adventures of Super Dave,,,,2021-10-01,2000,PG,91,min,Comedy,a klutzy but legendary stuntman named super dave comes out of retirement to help raise money for a heart operation for his girlfriend's son.,60
hs139,Movie,The Holiday,,,,2021-10-01,2006,PG-13,136,min,"Comedy, Drama, Romance",from writer/director nancy meyers comes a romantic comedy about two women on opposite sides of the globe who swap houses only to discover that a change of address can really change their lives.,61
hs140,Movie,The Hunger Games,,,,2021-10-01,2012,TV-14,181,min,"Action, Adventure, Science Fiction","every year in the ruins of what was once north america, the nation of panem forces each of its twelve districts to send a teenage boy and girl to compete in the hunger games.",86
hs141,Movie,The Hunger Games: Catching Fire,,,,2021-10-01,2013,TV-14,182,min,"Action, Adventure, Science Fiction","after arriving safely home from their unprecedented victory in the 74th annual hunger games, katniss and peeta discover they must do a quick turnaround and begin a victors tour.",83
hs142,Movie,"The Hunger Games: Mockingjay, Part 1",,,,2021-10-01,2014,TV-14,108,min,"Action, Adventure, Science Fiction",katniss fights for peeta and a nation moved by her courage.,30
hs143,Movie,"The Hunger Games: Mockingjay, Part 2",,,,2021-10-01,2015,TV-14,128,min,"Action, Adventure, Family","with panem in a full scale war, katniss confronts president snow. katniss goes off on a mission with a unit from district 13 as they risk their lives to liberate the citizens of panem, and stage an assassination attempt on president snow.",15
hs144,Movie,The Mask of Zorro,,,,2021-10-01,1998,PG-13,138,min,"Action, Adventure","when a power-crazed despot schemes to buy california from mexico, it takes two zorros - the legendary don diego de la vega (anthony hopkins) and his successor alejandro murrieta (antonio banderas) - to defeat the tyrant's unscrupulous plans.",39
hs145,TV Show,The O.C.,,,,2021-10-01,2003,TV-14,4,Season,"Drama, Teen","in the o.c., the lives of a group of friends and families are forever changed when an outsider arrives to their affluent community of newport beach in orange county, california. from josh schwartz, the executive producer of gossip girl and chuck, the series became a pop-culture phenomenon with its mix of heart, humor, drama and romance.",97
hs146,Movie,The Perfect Holiday,,,,2021-10-01,2007,PG,96,min,"Comedy, Drama, Family",romance blooms when a little girl asks a department-store santa (morris chestnut) to fulfill her divorced mother's (gabrielle union) fondest wish for christmas.,47
hs147,Movie,The Recruit,,,,2021-10-01,2003,PG-13,115,min,"Action, Thriller",twist-filled thriller about a cia agent who takes a young trainee under his wing and tasks him with rooting out a mole in the agency.,50
hs148,Movie,The Rocky Horror Picture Show,,,,2021-10-01,1975,R,99,min,"Comedy, Music",a newly engaged couple break down and spend the night at the mansion home of dr. frank-n-furter.,83
hs149,Movie,The Saint,,,United States,2021-10-01,1997,PG-13,116,min,"Action, Adventure, Drama","want someone to infiltrate a top-secret organiz ation or steal a scientific formula that could change the world? for the right price, the saint's your man.",63
hs150,Movie,The Spy Who Loved Me,,,United Kingdom,2021-10-01,1977,PG,126,min,"Action, Adventure","when british and russian subs start vanishing, 007 teams up with russia’s top spy to do battle with a menacing, steel-toothed, 7’2” henchman, jaws, and thwart archvillain karl stromberg’s plans for destroying the world with nuclear bombs.",85
hs151,Movie,The Taking of Pelham 1 2 3,,,"United States, United Kingdom",2021-10-01,2009,R,106,min,"Action, Adventure, Black Stories","armed men hijack a new york city subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher walter garber into a face-off with the mastermind behind the crime.",87
hs152,Movie,The Untouchables,,,,2021-10-01,1987,R,119,min,"Classics, Crime, Drama",this theatrical feature is based on the popular tv series about the campaign of u.s. prohibition bureau agent eliot ness to smash the beer and booze empire of al capone in 1920s chicago.,40
